annotator,title,comment_id,comment_text,context,stance_pro,stance_con,word_count
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFN1_mw6Uv2,"@user ne, wieso? Und bitte komme jetzt nicht mit “die Jugend zahlt das”","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",neue schulden,,13
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFN1tDcAmd3,Jeder der glaubt man sollte in einer schweren Krise keine Schulden aufnehmen verscheißert sich selbst.,"Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",neue schulden,,15
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFN35cBrRR1,"@user >WÄRE es zwangsläufig weiter bergab gegangen Eine Schwarz, Rot, Grün Regierung spült dieses Land und dieses Volk in die braune Suppe der dritten Welt, mit oder ohne Schuldenbremse - zwangsläufig.
Ich finde es natürlich gut, dass man den Wehrdienst wieder einführen will. Die Hoffnung, dass Leute wie du im Schützengraben als Rabenfutter enden bessert meine Stimmung zumindest ein wenig - und glaub mir mal: Mit der Wehrpflicht ist der Zwangseinzug nicht weit entfernt.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,cdu,74
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFN3PNm-Sv8,"@user Es ist sch***egal, ob Merz Wahlversprechen bricht, solange er seinen Amtseid erfüllen wird. Und das geht gerade halt nur mit massiven Investitionen in unsere Sicherheit und Infrastruktur, weil nur so Schaden durch Angriffe und Eroberung, insbesondere aus Russland, abgewendet werden kann.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.","friedrich merz, in infrastruktur investieren",,42
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFN51YfdWA2,"Erst bei der eigenen Infrastruktur Jahrelang einsparen, währenddessen Milliarden verschenken. Und dann per Sondervermögen wieder in die Infrastruktur investieren wollen, genau mein Humor. 👍😂","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",in infrastruktur investieren,sondervermoegen,24
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFN6rlLPdCh,"@user muss denn gemacht werden? Waffen, Krieg, Anti-Diplomatie, generationsübergreifende Verschuldung?","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,neue schulden,10
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFN7c0ttjhX,"@user Das Auflockern der Schuldenbremse wird nicht reichen und eher wie ein Strohfeuer wirken, um sich auf Kredit die nächste Wahl zu sichern. Was fehlt sind tiefgreifende Reformen, um wieder die Wettbewerbsfähigkeit zu steigern, eine Agenda 2035 sozusagen.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,neue schulden,38
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFN96dDpoou,Und du glaubst die AFD macht das nicht? Sowas nennt man Naiv!,"Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,afd,12
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNAjmw1pXf,"😅Das wusste doch jeder, dass die Wahlversprechen der Konservativen kompletter Unfug sind und Deutschland Investitionen benötigt","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",in infrastruktur investieren,"cdu, wahlversprechen",16
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNB7o_xz5e,"Ich verstehe nicht, warum sich die AFD so aufregt? Ihr habt Merz doch gar nicht gewählt, wieso fühlt ihr euch betrogen? Betrogen können sich doch nur die fühlen, die Merz gewählt haben, aber keine Wähler de anderen Parteien.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,afd,38
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNBDF7_8kx,"@user könnte aber auch viele Milliarden sparen.Am Migrantengeld,an grünen Bullerbü Projekten usw.
500Milliarden für die Bundeswehr.Ein kleiner Teil davon für Schwangerschaftsuniformen wie man heute erst lesen konnte und der Rest Ukraine.500Milliarden für Infrastruktur.Heißt wohl für Integrationskurse und Wohnheime/ Häuser für Bereicherer und deren absolut vorrangigen Wohlergehen.
Und Merzel hatte doch schon angedeutet das er scharf auf die Billionen Sparguthaben der Bürger ist.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,"friedrich merz, in infrastruktur investieren, migration, neue schulden, sondervermoegen",62
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNBokNhszZ,"Zum Glück hat er dieses Wahlversprechen gebrochen, guter Mann!","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.","friedrich merz, wahlversprechen",,9
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNBpGF0nwy,"@user Jugend auch.Aber Merzel will an die Billionen Sparguthaben der Bürger.
Jetzt nicht fragen sondern googlen.Ist ganz leicht zu finden.
Damit kann man auch Schulden bezahlen.Die Fast Billion wird eh wieder für Anderes und Andere verbrannt.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,"friedrich merz, neue schulden, sondervermoegen",36
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNCD_FCYxE,"@user es denn so wäre.Die verbrennen die Kohle doch wieder für Bullerbü Projekte.
Und wie man heute lesen konnte plant man für die Bundeswehr Schwangerschaftsuniformen .
Der Rest geht dann auch Richtung Ukarine.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,"neue schulden, sondervermoegen",33
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNCWxhvzKS,@user P....männchen hat alles gebrochen.,"Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,friedrich merz,5
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNDP0m-0oL,"@user Er hat gemacht, was er behauptet hat? Aber auch nur, weil er immer weiter aufgeweicht hat. Man hätte sich vor 2 Jahren nicht so quer stellen können und dann hätte die Vorgängerregierung schon Probleme angehen können. Wollte man nicht, denn man wollte die Ampel lieber als inkompetent darstellen. Fair wäre, wenn die Grünen sich jetzt querstellen. Werden sie aber vermutlich nicht tun, weil sie wissen, dass es die notwendigen Schritte sind.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.","neue schulden, sondervermoegen","cdu, friedrich merz",72
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNDXbekbIy,"@user Ich bin sogar froh dass er es gebrochen hat, weil es richtig und wichtig ist. Solange das richtige beschlossen wird, ist mir am ende auch egal, was vorher behauptet wurde, ich bin auch froh dass die SPD endlich mal sachlich wieder ist.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.","friedrich merz, wahlversprechen",,43
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNDfdzc2is,"So ein hohles Zeug hier reinzuschreiben.Wir haben genug Steuergelder. Wenn man nicht alles in der Welt verschenkt,,Bürgergeld nur für Einzahler bereithält, die Gelder für angebliche Demokratie NGOs rauswürft und den aufgeblähten Staatsapparat einkürzt, ist genug für Bildung,Infrastruktur, Bundeswehr etc übrig.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",in infrastruktur investieren,"migration, neue schulden",40
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNF7O4JmK6,"@user Die AfD lügt mehr als jede andere Partie. Da gibt es nur einen Unterschied. Die Wählerschaft der AfD setzt sich bisher zu 100% aus Wählern zusammen, denen die Lügen aus ihrer Partei entweder egal sind, oder aus solchen denen es an der Kompetenz mangelt diese Lügen zu erkennen.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,afd,49
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNHt99Y69d,"@user und Sie glauben diese Versprechungen immer noch?Infrastruktur wird wohl heißen Wohnhäuser und Villen für Bereicherer,für Integrationskurse ,grüne Bullerbü Träume von 15 Minuten Städte usw.Die 500 Milliarden für die Bundeswehr gehen für Schwangerschaftsuniformen drauf wie man heute lesen konnte und der Rest geht in die Ukraine.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,"in infrastruktur investieren, migration, sondervermoegen",46
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNIqRtqQnI,CDU muss raus. Machtgeil,"Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,cdu,4
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNMLnK_UGI,"Die Finanzpakete von CDU, FDP UND AFD! waren offensichtlich ohne Anpassung der Schuldenbremse nicht finanzierbar. Es betrifft nicht nur die CDU","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,"afd, cdu",21
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNMgVvjKJZ,Die schlaf Schafe 🐑 🐑 🐑 merken es nicht Schmerz wird kei kanzler bleiben Vance wird ihm.Einen Einlauf verpassen😢,"Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,friedrich merz,19
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNMpd-lVGN,"@user Hat er nicht. Er hat sehr häufig und deutlich gesagt, dass die Union zur Schuldenbremse steht. Erst am Ende des Wahlkampfes hat er eingeräumt, dass man ""über alles reden kann"" aber ganz klar zuvorderst ein Kassensturz und Überprüfung der Ausgaben stehen muss. Und erst dann über die Schuldenbremse geredet würde. Und @user der 28.02. hat genau gar nichts geändert, was nicht absehbar war. Der einzige ""Notstand"" der jetzt eingetreten ist, ist dass sie in Kürze nicht mehr die nötige Zweidrittelmehrheit haben.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,"cdu, friedrich merz, neue schulden, sondervermoegen",82
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNN192DlWd,"Fr. Dr. Alice Weidel argumentiert hervorragend‼️
Neuwahlen sind absehbar. Dann nur noch AfD💙🇩🇪 mit Alice Weidel als Kanzlerin. Sie ist und bleibt die beste Wahl als Kanzlerin für Deutschland. Die Altparteien schmeißen mit Steuergeld nur so um sich. Die Welt lacht über unsere Altparteien-Politiker.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",afd,cdu,44
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNTAcgb-w3,Das war kein Wahlversprechen sondern ein Angebot bei 2/3 Mehrheit. Die hat er aber nicht.,"Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",friedrich merz,,15
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNTXEru2FS,@user meinen sicher Chrupalla und Weidel.,"Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,afd,6
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNTvKQlS1g,"@user ach...ich dachte man kommt mit 1 billionen im jahr aus an steuereinnahmen..!!..du hast echt null ahnung..so hatte der luegner merz vo r wenigen tagen geredet...du wirst verarscht, und klatscht noch beifall. politiker nennen leute wie dich ""nuetzliche idioten"". du bist ein paradebeispiel. horntier...viel spass noch in absurdistan, bin schon lange weg aus dummland.","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,"friedrich merz, neue schulden",54
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNaSRl6rQz,@user Vergessen sie dabei wieviele Milliarden zu Herstellung der Infrastruktur usw . In den Osten gegangen sind ? Und wir im Westen vernachlässigt wurden !,"Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",in infrastruktur investieren,,25
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNas286QzT,@user Sehe ich auch so . Am liebsten würden Sie uns CDU Wähler aufhängen wo sind nur hingekommen ??? Am besten die Frau Weidel wird Bundeskanzlerin in Ostdeutschland Grenze bauen und Feierabend ! Dann können sie ihr Gas von Putin beziehen…,"Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",cdu,afd,41
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNf3JyRLhA,@user wählte CDU wegen Veränderungen und die kommt zum Glück,"Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",cdu,,10
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNgVTXkqTb,"@user Ach, wer in einer Internetkommentarspalte
eine andere Meinung äußert, als die von erschreckend
leichtgläubigen AfD-Anhängern - wie fast schon gleich-
geschaltet - als ""die einzig wahre Wahrheit"" vertreten
wird, muss Ihrer Überzeugung nach ein ""provozierender
Redaktionstroll"" sein? Interessant! ;-)","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,afd,40
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNgr-WDdc-,"ja und nu?? was hat das gebracht das zu sagen? lieber scholz wieder? lieber weidel? lol.... es muss"" weiter"" gehen, bis es eben besser wird. was wollt ihr/ich denn machen als einfacher wähler? als wenn afd regieren könnte :D es kann keiner.. macht trump es besser? ich glaube nicht... also was wollt ihr alle? was wollt ihr? ich möchte auch eine arbeitspflicht für alle, und? kann man das einfach einführen? nein... wir kennen die antworten auf alles nicht! ganz einfach","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,afd,80
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNhXby2iFL,"@user Professor Sinn sprach sich daher in der „Zeit“ dafür aus, den Flüchtlingsstrom zu begrenzen. Die Staaten Europas müssten ""die gemeinsame Außengrenze sichern – und wenn das nicht passiert, eben doch die eigenen Grenzen. Eine Welt ohne Grenzen, in der sich jeder nimmt, was er gern hätte, kann nicht funktionieren. Das ist eine Wildwestgesellschaft mit allem, was dazugehört.""Nach Einschätzung von Sinn wird durch die Zuwanderung Druck auf die Löhne in Deutschland ausgeübt, wodurch die sozialen Unterschiede zunähmen. ""Wenn Geringqualifizierte zuwandern, wird die Einkommensverteilung ungleicher. Das ist immer so. Und es wird immer teurer, das durch den Sozialstaat auszugleichen. Insofern drohen uns amerikanische Verhältnisse.""....https://www.welt.de/wirtschaft/article147318985/Rentenalter-muss-steigen-um-Fluechtlinge-zu-ernaehren.html","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,migration,103
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNhcJoJtMO,"@user Mit Ihrem Dank an @user sprechen Sie
etwas Wichtiges an, nämlich die offenkundige Ungleichverteilung
von Kommentaren und Likes zugunsten von - um es milde zu sagen - Demokratieverächtern. Die nutzen solche Kommentar-
spalten inzwischen als 'ne Art Echokammern, in denen sie
sich in ihrer Haltung gegenseitig bestärken. Die Mehrheits-
verhältnisse in unserem Land sind aber anders: Eine Mehr-
heit der Wahlberechtigten hat antidemokratischen Kräften
eben n i c h t ihre Stimme gegeben! ;-)","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,afd,75
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNhx0nCG4a,"@user Sie denken an die Wähler des Sonneberger
AfD-Landrats Sesselmann, der vor Ort nichts auf die Reihe
bekommt? ;-)","Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,afd,19
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNkVhDrw-l,CDU-Verschißmus. Zusammen mit den SPD-Verschißten.,"Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,cdu,5
ai,AfD-Chefin Weidel: Keine Koalition mit der CDU unter Friedrich Merz | Markus Lanz vom 06. März 2025,UgxH3ozP1sFvE_AEpHV4AaABAg.AFMouu54VT5AFNl9-aLFp9,Was soll die CDU sonst sagen? Rational und seriös können sie diese Kehrtwende nicht verteidigen LOL,"Jeder der hier behauptet, daß Wahlversprechen nicht gebrochen worden sind, verscheißert sich selbst und die Zuschauer.",,"cdu, wahlversprechen",16
